m_ref,cons_12m,cons_gas_12m,cons_last_month,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_off_peak,forecast_price_energy_peak,forecast_price_pow_off_peak,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,pow_max,price_off_peak_var,price_peak_var,price_mid_peak_var,price_off_peak_fix,price_peak_fix,price_mid_peak_fix,price_off_peak_var_roll1_mean,price_peak_var_roll1_mean,price_mid_peak_var_roll1_mean,price_off_peak_fix_roll1_mean,price_peak_fix_roll1_mean,price_mid_peak_fix_roll1_mean,price_off_peak_var_roll3_mean,price_off_peak_var_roll3_std,price_peak_var_roll3_mean,price_peak_var_roll3_std,price_mid_peak_var_roll3_mean,price_mid_peak_var_roll3_std,price_off_peak_fix_roll3_mean,price_off_peak_fix_roll3_std,price_peak_fix_roll3_mean,price_peak_fix_roll3_std,price_mid_peak_fix_roll3_mean,price_mid_peak_fix_roll3_std,price_off_peak_var_roll6_mean,price_off_peak_var_roll6_std,price_peak_var_roll6_mean,price_peak_var_roll6_std,price_mid_peak_var_roll6_mean,price_mid_peak_var_roll6_std,price_off_peak_fix_roll6_mean,price_off_peak_fix_roll6_std,price_peak_fix_roll6_mean,price_peak_fix_roll6_std,price_mid_peak_fix_roll6_mean,price_mid_peak_fix_roll6_std,price_off_peak_var_roll12_mean,price_off_peak_var_roll12_std,price_peak_var_roll12_mean,price_peak_var_roll12_std,price_mid_peak_var_roll12_mean,price_mid_peak_var_roll12_std,price_off_peak_fix_roll12_mean,price_off_peak_fix_roll12_std,price_peak_fix_roll12_mean,price_peak_fix_roll12_std,price_mid_peak_fix_roll12_mean,price_mid_peak_fix_roll12_std,price_off_peak_var_mom,price_peak_var_mom,price_mid_peak_var_mom,price_off_peak_fix_mom,price_peak_fix_mom,price_mid_peak_fix_mom,spread_var,spread_fix,price_peak_var_roll_best_mean,price_peak_var_roll_best_mean_na,price_mid_peak_var_roll_best_mean,price_mid_peak_var_roll_best_mean_na,price_off_peak_var_roll_best_mean,price_off_peak_var_roll_best_mean_na,price_peak_fix_roll_best_mean,price_peak_fix_roll_best_mean_na,price_mid_peak_fix_roll_best_mean,price_mid_peak_fix_roll_best_mean_na,price_off_peak_fix_roll_best_mean,price_off_peak_fix_roll_best_mean_na,spread_var_best,spread_fix_best,short_history_flag,channel_sales_epumfxlbckeskwekxbiuasklxalciiuu,channel_sales_ewpakwlliwisiwduibdlfmalxowmwpci,channel_sales_fixdbufsefwooaasfcxdxadsiekoceaa,channel_sales_foosdfpfkusacimwkcsosbicdxkicaua,channel_sales_lmkebamcaaclubfxadlmueccxoimlema,channel_sales_sddiedcslfslkckwlfkdpoeeailfpeds,channel_sales_usilxuppasemubllopkaafesmlibmsdf,has_gas_t,origin_up_ewxeelcelemmiwuafmddpobolfuxioce,origin_up_kamkkxfxxuwbdslkwifmmcsiusiuosws,origin_up_ldkssxwpmemidmecebumciepifcamkci,origin_up_lxidpiddsbxsbosboudacockeimpuepw,origin_up_usapbepcfoloekilkwsdiboslwaxobdp,cutoff_month_x_2015-02-28,cutoff_month_x_2015-03-31,cutoff_month_x_2015-04-30,cutoff_month_x_2015-05-31,cutoff_month_x_2015-06-30,cutoff_month_x_2015-07-31,cutoff_month_x_2015-08-31,cutoff_month_x_2015-09-30,cutoff_month_x_2015-10-31,cutoff_month_x_2015-11-30,cutoff_month_y_2015-02-28,cutoff_month_y_2015-03-31,cutoff_month_y_2015-04-30,cutoff_month_y_2015-05-31,cutoff_month_y_2015-06-30,cutoff_month_y_2015-07-31,cutoff_month_y_2015-08-31,cutoff_month_y_2015-09-30,cutoff_month_y_2015-10-31,cutoff_month_y_2015-11-30
2015-06-23,54037.0,0.0,9435.0,7036.94,9435.0,0.0,41.5,0.1646369999999999,0.087381,44.31137796,1367.33,19.2,19.2,1.0,484.89,3.0,13.164,0.168185,0.084213,0.0,44.26692996,0.0,0.0,0.168185,0.084213,0.0,44.26692996,0.0,0.0,0.168185,0.0,0.084213,0.0,0.0,0.0,44.26693076,6.92820323944856e-07,0.0,0.0,0.0,0.0,0.168185,0.0,0.084213,0.0,0.0,0.0,44.26693092,5.366563149132855e-07,0.0,0.0,0.0,0.0,0.168185,0.0,0.084213,0.0,0.0,0.0,44.26693092,5.366563149132855e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1999999998124622e-06,0.0,0.0,-0.083972,-44.26692996,0.084213,0.0,0.0,0.0,0.168185,0.0,0.0,0.0,0.0,0.0,44.26693092,0.0,-0.083972,-44.26693092,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2015-10-23,3857.0,0.0,0.0,583.44,0.0,0.0,9.86,0.147506,0.0,45.80687796,0.0,18.08,18.08,1.0,60.19,4.0,10.35,0.147983,0.0,0.0,44.26692996,0.0,0.0,0.147983,0.0,0.0,44.26692996,0.0,0.0,0.14947033333333334,0.0025761369011240926,0.0,0.0,0.0,0.0,44.26692996,0.0,0.0,0.0,0.0,0.0,0.15095766666666666,0.0023041668921036577,0.0,0.0,0.0,0.0,44.26692996,0.0,0.0,0.0,0.0,0.0,0.15145344444444445,0.0019675570583283656,0.0,0.0,0.0,0.0,44.266930359999996,6.00000001674129e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.147983,-44.26692996,0.0,0.0,0.0,0.0,0.15145344444444445,0.0,0.0,0.0,0.0,0.0,44.266930359999996,0.0,-0.15145344444444445,-44.266930359999996,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2015-11-30,12222.0,0.0,0.0,1811.64,0.0,0.0,9.49,0.145789,0.0,44.31137796,0.0,6.42,6.42,1.0,168.87,4.0,13.8,0.14544,0.0,0.0,44.26692996,0.0,0.0,0.14544,0.0,0.0,44.26692996,0.0,0.0,0.14544,0.0,0.0,0.0,0.0,0.0,44.26692996,0.0,0.0,0.0,0.0,0.0,0.14767100000000002,0.00244393805158804,0.0,0.0,0.0,0.0,44.26692996,0.0,0.0,0.0,0.0,0.0,0.1485634,0.002155350768049908,0.0,0.0,0.0,0.0,44.26693032,5.796550716015293e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14544,-44.26692996,0.0,0.0,0.0,0.0,0.1485634,0.0,0.0,0.0,0.0,0.0,44.26693032,0.0,-0.1485634,-44.26693032,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2015-04-21,2174.0,0.0,0.0,273.28,0.0,0.0,16.36,0.165794,0.087899,44.31137796,0.0,28.6,28.6,1.0,25.78,6.0,13.856,0.172468,0.087881,0.0,44.26693116,0.0,0.0,0.172468,0.087881,0.0,44.26693116,0.0,0.0,0.172468,0.0,0.087881,0.0,0.0,0.0,44.26693116,0.0,0.0,0.0,0.0,0.0,0.172468,0.0,0.087881,0.0,0.0,0.0,44.26693116,0.0,0.0,0.0,0.0,0.0,0.172468,0.0,0.087881,0.0,0.0,0.0,44.26693116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08458700000000001,-44.26693116,0.087881,0.0,0.0,0.0,0.172468,0.0,0.0,0.0,0.0,0.0,44.26693116,0.0,-0.08458700000000001,-44.26693116,0.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2015-11-13,512.0,0.0,0.0,75.7,0.0,0.0,19.86,0.144902,0.0,44.31137796,0.0,6.06,6.06,1.0,6.92,3.0,11.42,0.146788,0.0,0.0,44.44470996,0.0,0.0,0.146788,0.0,0.0,44.44470996,0.0,0.0,0.14565799999999998,0.0009786087062763542,0.0,0.0,0.0,0.0,44.32618996,0.10264133085652259,0.0,0.0,0.0,0.0,0.1476065,0.0022223979616621224,0.0,0.0,0.0,0.0,44.29655996,0.07257838107866553,0.0,0.0,0.0,0.0,0.14838590000000002,0.0019381328041872304,0.0,0.0,0.0,0.0,44.28470832,0.056218845754211606,0.0,0.0,0.0,0.0,0.001695000000000002,0.0,0.0,0.1777799999999985,0.0,0.0,-0.146788,-44.44470996,0.0,0.0,0.0,0.0,0.14838590000000002,0.0,0.0,0.0,0.0,0.0,44.28470832,0.0,-0.14838590000000002,-44.28470832,0.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2015-10-05,56261.0,9735.0,3067.0,889.98,0.0,0.0,17.4,0.1457109999999999,0.0,44.31137796,0.0,9.919999999999993,9.919999999999993,2.0,79.26,3.0,13.2,0.147504,0.0,0.0,44.44470996,0.0,0.0,0.147504,0.0,0.0,44.44470996,0.0,0.0,0.14899133333333334,0.0025761369011240926,0.0,0.0,0.0,0.0,44.44470996,0.0,0.0,0.0,0.0,0.0,0.15047866666666668,0.0023041668921036577,0.0,0.0,0.0,0.0,44.44470996,0.0,0.0,0.0,0.0,0.0,0.1509744444444444,0.0019675570583283656,0.0,0.0,0.0,0.0,44.44470996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.147504,-44.44470996,0.0,0.0,0.0,0.0,0.1509744444444444,0.0,0.0,0.0,0.0,0.0,44.44470996,0.0,-0.1509744444444444,-44.44470996,0.0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2015-10-11,3188.0,0.0,0.0,224.21,0.0,0.0,16.98,0.1457109999999999,0.0,44.31137796,0.0,19.2,19.2,1.0,23.75,4.0,10.392,0.1476,0.0,0.0,44.44470996,0.0,0.0,0.1476,0.0,0.0,44.44470996,0.0,0.0,0.14908733333333335,0.0025761369011241286,0.0,0.0,0.0,0.0,44.44470996,0.0,0.0,0.0,0.0,0.0,0.149454,0.0026773408449429657,0.014247166666666667,0.034898288613722406,0.0,0.0,44.38545016,0.09180488740061196,0.0,0.0,0.0,0.0,0.15009166666666665,0.002322711454313687,0.009498111111111112,0.028494333333333333,0.0,0.0,44.34594382666666,0.09369778110713006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1476,-44.44470996,0.009498111111111112,0.0,0.0,0.0,0.15009166666666665,0.0,0.0,0.0,0.0,0.0,44.34594382666666,0.0,-0.14059355555555553,-44.34594382666666,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2015-09-25,722.0,0.0,0.0,108.36,0.0,0.0,6.49,0.1457109999999999,0.0,44.31137796,0.0,10.03,10.03,2.0,10.39,4.0,10.35,0.146905,0.0,0.0,44.26692996,0.0,0.0,0.146905,0.0,0.0,44.26692996,0.0,0.0,0.14987966666666666,0.0025761369011241026,0.0,0.0,0.0,0.0,44.26692996,0.0,0.0,0.0,0.0,0.0,0.15062333333333333,0.001821603872049753,0.0,0.0,0.0,0.0,44.266930159999994,4.898979492922916e-07,0.0,0.0,0.0,0.0,0.15080925,0.001577555228827186,0.0,0.0,0.0,0.0,44.26693041,6.210590049361228e-07,0.0,0.0,0.0,0.0,-0.004461999999999994,0.0,0.0,0.0,0.0,0.0,-0.146905,-44.26692996,0.0,0.0,0.0,0.0,0.15080925,0.0,0.0,0.0,0.0,0.0,44.26693041,0.0,-0.15080925,-44.26693041,0.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2015-04-26,104261.0,0.0,9197.0,7345.91,9197.0,0.0,348.71,0.097487,0.089213,58.99595196,639.79,0.24,0.24,1.0,570.05,4.0,150.0,0.10707,0.094231,0.068053,58.93677408,36.34472628,8.33426016,0.10707,0.094231,0.068053,58.93677408,36.34472628,8.33426016,0.10707,0.0,0.094231,0.0,0.068053,0.0,58.93677408,0.0,36.34472628,0.0,8.33426016,0.0,0.10707,0.0,0.094231,0.0,0.068053,0.0,58.93677408,0.0,36.34472628,0.0,8.33426016,0.0,0.10707,0.0,0.094231,0.0,0.068053,0.0,58.93677408,0.0,36.34472628,0.0,8.33426016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012839000000000003,-22.592047799999996,0.094231,0.0,0.068053,0.0,0.10707,0.0,36.34472628,0.0,8.33426016,0.0,58.93677408,0.0,-0.012839000000000003,-22.592047799999996,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2015-04-17,18830.0,0.0,1181.0,1384.48,699.0,0.0,16.28,0.142065,0.0,44.31137796,99.92,30.98,30.98,1.0,129.74,4.0,15.0,0.148047,0.0,0.0,44.26693116,0.0,0.0,0.148047,0.0,0.0,44.26693116,0.0,0.0,0.148047,0.0,0.0,0.0,0.0,0.0,44.26693116,0.0,0.0,0.0,0.0,0.0,0.148047,0.0,0.0,0.0,0.0,0.0,44.26693116,0.0,0.0,0.0,0.0,0.0,0.148047,0.0,0.0,0.0,0.0,0.0,44.26693116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.148047,-44.26693116,0.0,0.0,0.0,0.0,0.148047,0.0,0.0,0.0,0.0,0.0,44.26693116,0.0,-0.148047,-44.26693116,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2015-04-02,26700.0,0.0,1250.0,2752.27,1250.0,0.0,131.05,0.115174,0.098837,40.606701,122.19,19.92,19.92,1.0,305.9,11.0,16.5,0.126098,0.103975,0.070232,40.56596939999999,24.33958068,16.22638872,0.126098,0.103975,0.070232,40.56596939999999,24.33958068,16.22638872,0.126098,0.0,0.103975,0.0,0.070232,0.0,40.56596939999999,0.0,24.33958068,0.0,16.22638872,0.0,0.126098,0.0,0.103975,0.0,0.070232,0.0,40.56596939999999,0.0,24.33958068,0.0,16.22638872,0.0,0.126098,0.0,0.103975,0.0,0.070232,0.0,40.56596939999999,0.0,24.33958068,0.0,16.22638872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02212299999999999,-16.226388719999992,0.103975,0.0,0.070232,0.0,0.126098,0.0,24.33958068,0.0,16.22638872,0.0,40.56596939999999,0.0,-0.02212299999999999,-16.226388719999992,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2015-02-18,3550287.0,1401366.0,386468.0,4078.44,4426.0,0.0,132.46,0.1169,0.1000149999999999,40.606701,413.37,31.08,31.08,2.0,501.79,4.0,20.785,0.126098,0.103975,0.070232,40.56596939999999,24.33958068,16.22638872,0.126098,0.103975,0.070232,40.56596939999999,24.33958068,16.22638872,0.126098,0.0,0.103975,0.0,0.070232,0.0,40.56596939999999,0.0,24.33958068,0.0,16.22638872,0.0,0.126098,0.001161,0.103975,0.0,0.070232,0.0,40.56596939999999,0.0,24.33958068,0.0,16.22638872,0.0,0.126098,0.0011609999999999939,0.103975,0.0,0.070232,0.0,40.56596939999999,6.00000001674129e-07,24.33958068,0.0,16.22638872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02212299999999999,-16.226388719999992,0.103975,0.0,0.070232,0.0,0.126098,0.0,24.33958068,0.0,16.22638872,0.0,40.56596939999999,0.0,-0.02212299999999999,-16.226388719999992,0.0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-09-06,7457.0,0.0,780.0,694.01,780.0,0.0,145.41,0.1128599999999999,0.096521,40.606701,71.81,40.41,40.41,1.0,73.39,6.0,45.0,0.115503,0.096914,0.069169,40.565973,24.33957804,16.22638296,0.115503,0.096914,0.069169,40.565973,24.33957804,16.22638296,0.12094366666666667,0.004711755546856535,0.09969333333333334,0.0024069732722515553,0.069205,3.117691453624693e-05,40.56597179999999,2.0784609764496783e-06,24.339578919999997,1.5242047098583379e-06,16.226384879999998,3.325537551345779e-06,0.12230383333333333,0.003331714298475588,0.10038816666666667,0.0017019871229438464,0.06921400000000001,2.2045407685051953e-05,40.56597059999999,1.8590320088702747e-06,24.3395798,1.3632901383170012e-06,16.2263868,2.9744512090555217e-06,0.122643875,0.0028853492206317084,0.10056187500000001,0.0014739640853833613,0.06921625,1.9091883092041507e-05,40.5659703,1.666476182110288e-06,24.33958002,1.2220825323780605e-06,16.226387279999997,2.66636188795807e-06,-0.008161000000000002,-0.004169000000000006,-5.400000000001237e-05,0.0,0.0,0.0,-0.018588999999999994,-16.22639496,0.10056187500000001,0.0,0.06921625,0.0,0.122643875,0.0,24.33958002,0.0,16.226387279999997,0.0,40.5659703,0.0,-0.02208199999999999,-16.226390279999997,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2015-05-29,338402.0,0.0,12445.0,828.77,0.0,0.0,0.0,0.138765,0.0,44.44470996,0.0,0.12,0.12,1.0,41.37,5.0,13.5,0.142237,0.0,0.0,44.44470996,0.0,0.0,0.142237,0.0,0.0,44.44470996,0.0,0.0,0.142237,0.0,0.0,0.0,0.0,0.0,44.44470996,0.0,0.0,0.0,0.0,0.0,0.142237,0.0,0.0,0.0,0.0,0.0,44.44470996,0.0,0.0,0.0,0.0,0.0,0.142237,0.0,0.0,0.0,0.0,0.0,44.44470996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.142237,-44.44470996,0.0,0.0,0.0,0.0,0.142237,0.0,0.0,0.0,0.0,0.0,44.44470996,0.0,-0.142237,-44.44470996,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2015-04-24,29160.0,0.0,2172.0,2838.29,2172.0,0.0,143.24,0.1128599999999999,0.096521,40.606701,205.17,23.88,23.88,1.0,309.34,4.0,19.8,0.12193,0.099349,0.067489,40.56596939999999,24.33958068,16.22638872,0.12193,0.099349,0.067489,40.56596939999999,24.33958068,16.22638872,0.12193,0.0,0.099349,0.0,0.067489,0.0,40.56596939999999,0.0,24.33958068,0.0,16.22638872,0.0,0.12193,0.0,0.099349,0.0,0.067489,0.0,40.56596939999999,0.0,24.33958068,0.0,16.22638872,0.0,0.12193,0.0,0.099349,0.0,0.067489,0.0,40.56596939999999,0.0,24.33958068,0.0,16.22638872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02258099999999999,-16.226388719999992,0.099349,0.0,0.067489,0.0,0.12193,0.0,24.33958068,0.0,16.22638872,0.0,40.56596939999999,0.0,-0.02258099999999999,-16.226388719999992,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2015-07-27,3787.0,0.0,969.0,414.7,969.0,0.0,19.13,0.165793,0.0885389999999999,44.31137796,110.04,14.57,14.57,1.0,32.55,6.0,10.35,0.170208,0.086236,0.0,44.26692996,0.0,0.0,0.170208,0.086236,0.0,44.26692996,0.0,0.0,0.170208,0.0,0.086236,0.0,0.0,0.0,44.26693076,6.92820323944856e-07,0.0,0.0,0.0,0.0,0.170208,0.0,0.086236,0.0,0.0,0.0,44.266930959999996,4.898979478999179e-07,0.0,0.0,0.0,0.0,0.170208,0.0,0.086236,0.0,0.0,0.0,44.266930959999996,4.898979478999179e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1999999998124622e-06,0.0,0.0,-0.083972,-44.26692996,0.086236,0.0,0.0,0.0,0.170208,0.0,0.0,0.0,0.0,0.0,44.266930959999996,0.0,-0.083972,-44.266930959999996,0.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2015-10-25,48667.0,0.0,0.0,313.06,0.0,0.0,15.89,0.140621,0.0,44.31137796,0.0,9.92,9.92,1.0,23.29,3.0,13.2,0.142281,0.0,0.0,44.26692996,0.0,0.0,0.142281,0.0,0.0,44.26692996,0.0,0.0,0.14376833333333333,0.0025761369011241225,0.0,0.0,0.0,0.0,44.26692996,0.0,0.0,0.0,0.0,0.0,0.14525566666666667,0.002304166892103675,0.0,0.0,0.0,0.0,44.26692996,0.0,0.0,0.0,0.0,0.0,0.14575144444444443,0.0019675570583283794,0.0,0.0,0.0,0.0,44.266930359999996,6.00000001674129e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.142281,-44.26692996,0.0,0.0,0.0,0.0,0.14575144444444443,0.0,0.0,0.0,0.0,0.0,44.266930359999996,0.0,-0.14575144444444443,-44.266930359999996,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2015-12-21,13415.0,0.0,1122.0,2013.22,1122.0,0.0,20.08,0.144039,0.0,45.30837756,162.86,14.44,14.44,1.0,137.91,4.0,13.15,0.1451039999999999,0.0,0.0,44.44470996,0.0,0.0,0.1451039999999999,0.0,0.0,44.44470996,0.0,0.0,0.1474253333333333,0.002010333637318266,0.0,0.0,0.0,0.0,44.44470996,0.0,0.0,0.0,0.0,0.0,0.149493,0.0030661806209028287,0.0,0.0,0.0,0.0,44.44470996,0.0,0.0,0.0,0.0,0.0,0.15110890909090907,0.002854376620369007,0.0,0.0,0.0,0.0,44.44470996,0.0,0.0,0.0,0.0,0.0,-0.003482000000000096,0.0,0.0,0.0,0.0,0.0,-0.1451039999999999,-44.44470996,0.0,0.0,0.0,0.0,0.15110890909090907,0.0,0.0,0.0,0.0,0.0,44.44470996,0.0,-0.15110890909090907,-44.44470996,0.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2015-10-23,1043.0,0.0,172.0,157.19,172.0,0.0,18.32,0.147506,0.0,46.30537836,25.67,21.64,21.64,1.0,16.07,3.0,10.392,0.147983,0.0,0.0,44.26692996,0.0,0.0,0.147983,0.0,0.0,44.26692996,0.0,0.0,0.14947033333333334,0.0025761369011240926,0.0,0.0,0.0,0.0,44.26692996,0.0,0.0,0.0,0.0,0.0,0.15095766666666666,0.0023041668921036577,0.0,0.0,0.0,0.0,44.266930359999996,6.196773280496194e-07,0.0,0.0,0.0,0.0,0.15145344444444445,0.0019675570583283656,0.0,0.0,0.0,0.0,44.266930626666664,6.324555312443708e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.147983,-44.26692996,0.0,0.0,0.0,0.0,0.15145344444444445,0.0,0.0,0.0,0.0,0.0,44.266930626666664,0.0,-0.15145344444444445,-44.266930626666664,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2015-12-31,27654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144238,0.0,44.44470996,0.0,31.2,31.2,1.0,358.47,9.0,13.856,0.0006,0.0,0.0,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006,0.0,0.0,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2015-05-23,4406520.0,1337056.0,507598.0,4247.65,5855.0,0.0,132.16,0.1169099999999999,0.100572,40.606701,540.23,19.14,19.14,2.0,609.35,6.0,18.0,0.12771,0.10513,0.07327,40.56596939999999,24.33958068,16.22638872,0.12771,0.10513,0.07327,40.56596939999999,24.33958068,16.22638872,0.12771,0.0,0.10513,0.0,0.07327,0.0,40.56596939999999,0.0,24.33958068,0.0,16.22638872,0.0,0.12771,0.0,0.10513,0.0,0.07327,0.0,40.56596939999999,0.0,24.33958068,0.0,16.22638872,0.0,0.12771,0.0,0.10513,0.0,0.07327,0.0,40.56596939999999,0.0,24.33958068,0.0,16.22638872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02257999999999999,-16.226388719999992,0.10513,0.0,0.07327,0.0,0.12771,0.0,24.33958068,0.0,16.22638872,0.0,40.56596939999999,0.0,-0.02257999999999999,-16.226388719999992,0.0,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2015-04-17,15152.0,0.0,2838.0,1500.69,2838.0,0.0,131.39,0.118646,0.102308,40.606701,278.68,42.92,42.92,1.0,171.96,3.0,26.4,0.127633,0.1049609999999999,0.072974,40.728885,24.43733004,16.29155496,0.127633,0.1049609999999999,0.072974,40.728885,24.43733004,16.29155496,0.127633,0.0,0.1049609999999999,0.0,0.072974,0.0,40.728885,0.0,24.43733004,0.0,16.29155496,0.0,0.127633,0.0,0.1049609999999999,0.0,0.072974,0.0,40.728885,0.0,24.43733004,0.0,16.29155496,0.0,0.127633,0.0,0.1049609999999999,0.0,0.072974,0.0,40.728885,0.0,24.43733004,0.0,16.29155496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022672000000000095,-16.29155496,0.1049609999999999,0.0,0.072974,0.0,0.127633,0.0,24.43733004,0.0,16.29155496,0.0,40.728885,0.0,-0.022672000000000095,-16.29155496,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2015-10-09,34558.0,0.0,2283.0,2601.07,2283.0,0.0,129.61,0.1165089999999999,0.101397,40.606701,225.29,10.4,10.4,1.0,343.52,4.0,31.05,0.121649,0.103415,0.07546,40.728885,24.43733004,16.29155496,0.121649,0.103415,0.07546,40.728885,24.43733004,16.29155496,0.12436933333333329,0.004711755546856481,0.10480466666666664,0.0024069732722514802,0.075478,3.1176914536236916e-05,40.728885,0.0,24.43733004,0.0,16.29155496,0.0,0.12708966666666657,0.004214322278453106,0.10619433333333328,0.0021528623427117797,0.075496,2.7885480092696475e-05,40.728885,0.0,24.43733004,0.0,16.29155496,0.0,0.12799644444444436,0.0035986627415996457,0.10665755555555549,0.0018383562026380005,0.075502,2.381176179958084e-05,40.728885,0.0,24.43733004,0.0,16.29155496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018233999999999986,-16.29155496,0.10665755555555549,0.0,0.075502,0.0,0.12799644444444436,0.0,24.43733004,0.0,16.29155496,0.0,40.728885,0.0,-0.021338888888888866,-16.29155496,0.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
